Date,User,Tweet
2020-06-03 06:33:58+00:00,AshleyLeahy,Australian GDP fell 0.3% for the March quarter before the Covid19 shutdown began. This is purely economic mismanagement by the Morrison LNP Government. The great pretenders have been found out! #auspol #auscon #recession
2020-06-03 03:50:19+00:00,MsRebeccaRobins,#auspol we can't be in a #recession and have our PM being paid a wage that is one of the highest paid in the world it's immoral and disgusting.
2020-06-03 03:48:53+00:00,MsRebeccaRobins,#auspol now we are in #recession will Morrison go live on TV and say he will take a pay cut and so will his cabinet and all MPs
2020-06-03 03:39:51+00:00,studentmum36,This #recession is for the dates January -March 2020. Australia did not shut down until after 22nd March. So we were in recession prior to covid 19. Will journalists please focus on this #auspol #ScottyFomMarketing
2020-05-23 08:03:55+00:00,AusIndiMedia,I have successfully predicted 25 of the last two recessions. Damn I’m good. #StockMarket #auspol2020 #recession #economy #JoshyfromAccounts
2020-04-21 18:49:45+00:00,finalmetaverse,$GRSO SOLID BID SUPPORT IN. AND CHURNED ALL DAY COULD SEE A PUSH EOD. $INQD SHORT COVERED AND THAT 5S WALL LOOKS FAKE. #POWERHOUR #DOLLARS #PENNYTIP #WATCHLIST #WEEDSTOCKS #WEEDNEWS #MERGER #TuesdayThoughts #TuesdayMotivation #farmbill #oil #recession #StocksToTrade #liftoff
2020-04-20 12:07:41+00:00,AndyOstroy,"Hey @realDonaldTrump...get this: as the most powerful parson on Earth, and almost 4 years into your failed presidency, you don’t get to blame ANYONE for ANYTHING. It’s...all...on...YOU... #Trump #coronavirus #COVID19 #recession #bearmarket"
2020-04-11 20:01:27+00:00,jsblokland,Governments are all-in. Central Banks are all-in. A massive #recession is unfolding. What is the ‘best’ asset class until the end of the year?
2020-04-03 23:32:53+00:00,RealVision,We're giving away a year of Real Vision Plus in celebration of our 100k follower milestone. Tweet your favorite Real Vision episode with #RealVisionPlus and we'll pick one winner on Sunday. Go!  #finance #analysis #stockmarket #economics #recession #macro #investing
2020-04-02 17:06:54+00:00,OBOGlobal,"TOP 10 #RECESSION #COVID19 PROOF JOBS:

1. Healthcare Profession
2. Social/Care Workers 
3. Funeral Workers
4. Accountants &amp; Auditors
5. Law Enforcement
6. Public Utility Business
7. Grocers &amp; Supermarkets
8. Corporate Lawyers
9. Auto Mechanics 
10. Public Transport Workers"
2020-03-30 06:20:32+00:00,Mac72Terry,"Democrats (in power) are HOPING this virus goes until late summer, ..do not underestimate their actions &amp; panic spreading!!  #Coronavirustruth #Shutdown #recession #COVID19 #CNN"
2020-03-28 16:15:57+00:00,CryptoWhale,"By next week, the world will have over 1,000,000 confirmed Corona Virus cases. 

This will be on national headlines and likely result in new fears in the markets. 

I’m still extremely bearish on the DOW JONES! 📉 #Recession"
2020-03-27 17:13:17+00:00,kartikeya_1975,"#IMF says that #recession has arrived. Well, ask the people on roads, they already know it"
2020-03-27 15:29:41+00:00,patricvk,"New: IMF chief Kristalina Georgieva says it is ""clear"" the global economy has entered recession - and warns it will be worse than 2009. 

#IMF #Finance #Recession #GlobalMarkets"
2020-03-25 21:06:26+00:00,DanielNewman,"Let's talk #Recession. All I’ve heard and seen is People are calmly self quarantining. But with all the job layoffs and businesses closed, tell me how this is personally affecting you guys? Are any of you facing eviction or is everything going to be fine for your family?"
2020-03-25 12:14:42+00:00,TechVision_,"Do you buying some #RealEstate during this #recession ? 🏘️

@coinkit_ mon 20 24 btc"
2020-03-24 10:38:11+00:00,elerianm,"(Simplified) traffic light indicators update:
TECHNICALS: Flashing yellow; remaining (albeit somewhat declining) forced sellers sideline big buyers
POLICY: Inclined to flashing green; (Temp) US Congressional delay
FUNDAMENTALS: Constant red; signs of a deeper #recession than '08."
2020-03-23 13:47:40+00:00,SusanLiTV,"The warning amongst economists:

#recession or #depression 
Q2 #GDP:
Morgan Stanley ⬇️30%
Goldman Sachs ⬇️24%
Bank of America ⬇️25%
JPMORGAN ⬇️14%
St Louis #Fed ⬇️50% 

#economy"
2020-03-19 17:18:26+00:00,ModernInvest,"Bitcoin is currently pumping. Up by 18% 

#bitcoin #btc #crypto #investing #recession"
2020-03-18 21:22:34+00:00,marcfriedrich7,"Historic: 
#BMW, #Daimler #VW closing production for at least 4 weeks 

#FiatChrysler #Ford, #GM closing production 

This never happened before. Not even 2008 after Lehman Brothers. 

Dow 10k ahead 

#recession #deflation #depression"
2020-03-18 05:50:54+00:00,DrRobDavidson,"Open question to all @GOP.  How is that $1T tax cut for billionaires looking right now. Remember this the next time a @TheDemocrats President pulls us out of a #Recession and hands you an economy in recovery.  Also, leave the #ACA alone.  People need affordable healthcare."
2020-03-18 01:51:59+00:00,DrGJackBrown,"Thought experiment:

How about this for one component of financial relief?

• The U.S. government pays the next 3-4 months of rent/mortgage
• Payment made DIRECTLY to landlords/banks
• Landlord/banks agree to a rate at 60%

Ideas?
#Coronavirus #FinancialRelief #Recession"
2020-03-17 18:05:38+00:00,therealkidult,No one will save you from it... #recession
2020-03-17 17:43:13+00:00,talktosanjai,"Morgan Stanley, Goldman declare global #recession under way

#CoronavirusOutbreak #coronavirus"
2020-03-17 11:53:43+00:00,LizAnnSonders,Hard to believe there remain folks who don’t believe we’re in the beginning of a #recession (which hopefully will be a short one)
2020-03-14 19:32:38+00:00,marcfriedrich7,We are witnessing history! The biggest economies in Europe are in lockdown: Italy 🇮🇹 Spain 🇪🇸 &amp; now France 🇫🇷. Germany 🇩🇪 will follow soon. This will not only a severe #recession this looks more like a #depression. #COVIDー19 #Euro won’t survive this. Prepare! @Renegade_Inc
2020-03-13 15:04:58+00:00,mtmalinen,"Understand this. 

It DOES NOT matter, if the US is able to keep its financial system afloat with ""unlimited liquidity"", because we in Europe are unable to do so. 

We have the largest concentration of G-SIBs, which will be unable to cope with the #recession enacted by #COVID19."
2020-03-13 01:42:32+00:00,DocKimResists,"📉Economists are predicting a #recession due to #coronavirus effects. In the last recession, displaced workers went back to school to gain new skills and make career changes. The student loan debt incurred was staggering. Graduates continue to struggle to repay loans."
2020-03-13 00:55:19+00:00,AndyOstroy,.@realDonaldTrump has let Russia attack us.  He’s started a trade war with China. He let NKorea increase nuke production. He let Saudis kill a US resident. He’s skyrocketed debt &amp; deficit. He’s ended #BullMarket &amp; brought #recession. So tell me why you still support #Trump? Hmmm
2020-03-12 11:30:07+00:00,MarkTepperSWP,"Welcome to our very own man-made, self-imposed #recession, borne out of fear-mongering. We’re taking the #consumer out of the C+I+G equation by essentially forcing “self-quarantines” on everyone. Accomplished by inducing panic, people will now refrain from leaving their houses."
2020-03-11 10:23:00+00:00,JonesHowdareyou,"Giving money to big businesses or government agencies does not ""stimulate the economy"".

Thank you kindly for coming to my most recent TED talk. #auspol #recession"
2020-03-11 06:36:59+00:00,JonesHowdareyou,"A large proportion of pensioners are living in poverty.

Most if not all Newstart recipients are living in poverty.

I'm not convinced a one-off payment of $500 will do more than cover one or two outstanding bills.

#auspol #stimulus #recession"
2020-03-09 20:04:18+00:00,dcbat,"The #stockmarket fell 2,000 points today.

What is the likelihood of a #recession affecting the USA in 2020?

#MondayEvening #MondayMotivation #MondayThoughts #MondayFeeling #MondayWisdom #MondayMood #MondayVibes #MondayFunday #PollThePeople #TrumpCrash #COVID2019 #OilPriceWar"
2020-03-09 14:17:28+00:00,drboycewatkins1,This coming #recession is going to remind us of the dangers of living or running a company with a ton of debt.
2020-03-09 13:46:36+00:00,elerianm,"Why are so many people qualifying the risk of a #recession in an increasing number of countries by calling it a ""technical recession""?
The use of this qualifier risks under-estimating the downside facing global growth--one that's being accentuated by ongoing financial disruptions"
2020-03-09 12:35:03+00:00,cryptobiggie,"I have a 24 pack of Aldi toilet rolls. Looking to swap for a 4 bedroom house.👌

#COVID2019 #recession #BlackMonday"
2020-03-09 11:47:13+00:00,BurnsieMN,"This feels like the end of the Bush II presidency. 

Ya know when the economy collapsed and we ran him out of office. 

Weird that people so easily forget what seems to happen when we elect the GOP into power. 

Good luck today-stay healthy.

#StockMarket #recession #Pandemic"
2020-03-08 22:47:23+00:00,CryptoWhale,"BREAKING: Stock market futures plummeted on Sunday as the coronavirus paralyzes the Eurozone economy, and continues to spread in the U.S.

The #recession I’ve been warning about for months is finally here. 📉"
2020-03-06 04:44:34+00:00,DaveTaylorNews,"JUST IN: @ShaneOliverAMP is now forecasting an Australian #recession in 2020. '...we are now forecasting two negative quarters in a row in Australia. Unfortunately, this would mark the first recession since the early 1990s' #ausbiz #auspol #Bushfire #Corona #CoronaAlert #COVID19"
